1714,_,不紧绷
1715,到货,很快
1716,卸妆,干净
1716,_,温和
1716,_,不刺激
1716,_,好用
1717,_,很喜欢
1718,_,好用
1718,_,超级好用
1720,快递小哥,_
1721,_,超级好用
1722,_,好评
1723,隔离,很好用
1723,美白的效果,不干用
1723,_,很自然
1723,礼品,_
1724,_,很实惠
1725,_,不错
1725,_,很满意
1726,_,很自然
1726,颜色,很值
1727,服务,_
1727,价格,_
1727,价格幅度,_
1728,_,好用
1728,_,好评
1729,_,不错
1729,物流,_
1729,服务态度,很好
1730,清洁能力,好用
1730,泡沫,_
1731,持支,_
1731,持支,很不错
1732,_,不错
1733,价格,很奈斯
1735,_,不错
1736,_,很不错
1737,物流,很快
1738,_,好迷你
1739,_,很好
1739,价格,实惠
1739,_,很喜欢
1739,物流速度,很快
1740,快递,太快了
1741,_,非常好
1741,_,非常光滑
1742,_,还不错
1742,补水效果,很好
1742,_,无刺激
1743,物流,_
1743,价格,合适
1743,_,不错
1744,_,还可以
1745,美哒,比想象中好
1746,_,特别好用
1746,_,不会差
1747,温和度,比较好
1747,_,比较干净
1747,_,挺好
1748,_,很好
1748,_,很满意
1749,_,很好用
1749,_,还不紧绷
1750,_,很显白
1751,_,还不错
1751,_,不紧绷
1753,_,差不多
1754,_,挺好用的
1754,_,比较细腻
1754,_,不干燥
1754,味道,很好闻
1755,_,便宜
1756,_,挺好的
1758,_,很好用
1759,_,很喜欢
1759,_,好舒服
1761,日期,太旧了
1761,客服,不回复
1761,调子,高的
1762,_,很好
1762,_,不错
1762,_,很舒服
1762,_,好评
1763,_,大救星
1763,_,很细润
1763,_,很干的
1764,_,挺好
1764,_,挺自然
1765,_,太干
1766,_,还不错
1766,_,不油腻
1767,_,不错
1767,_,很不错
1767,_,还可以
1768,_,挺好的
1769,物流,给力
1769,_,很喜欢
1770,_,还好
1770,_,便宜
1770,物流,_
1771,_,很多
1771,包装,很可爱
1772,价格,合理
1772,赠品,_
1772,送货速度,很快
1773,_,很好
1773,_,很快
1774,_,很好
1774,_,很快
1775,_,太稀了
1775,清洁效果,_
1775,清洁能力,一般
1775,_,可以
1776,_,物美价廉
1776,_,非常满意
1776,_,很好
1776,_,很薄
1777,_,挺好
1777,泡沫,很多
1778,_,还行
1778,_,过敏了
1779,补水效果,很好
1780,_,挺好的
1781,_,不错
1781,_,很实惠
1782,包装,非常仔细
1782,发货速度,非常快
1783,_,很好
1784,_,特别喜欢
1785,_,很舒服
1785,_,很柔滑
1785,_,不硬
1786,送货速度,很快
1786,_,有点小贵
1787,_,不错
1787,_,很喜欢
1788,_,很好用
1788,_,遮暇
1788,_,棒棒的
1788,优惠活动,很划算
1788,送货速度,很快
1789,快递员服务,很好
1790,_,挺好用
1790,_,很补水
1790,精华液,_
1791,_,不错
1791,物流,_
1792,_,超级喜欢
1792,_,特别舒服没有
1792,_,不刺激皮肤
1792,_,喜欢
1792,_,很好
1793,包装,可以
1794,_,比较水润的
1794,_,比较自然
1795,_,蛮喜欢的
1796,物流,很快
1797,_,便宜
1799,_,很好
1799,_,是正品
1800,_,补水
1800,_,美白
1800,_,保湿
1800,快递小哥服务态度,_
1801,_,挺好用的
1802,_,非常不错
1803,_,水嫩嫩的
1804,_,太赞了
1804,_,优惠
1805,_,很好用
1805,_,挺薄的
1805,_,很水润
1806,_,不错
1806,赠品,_
1808,_,不错
1808,_,是正品
1808,物流,_
1809,_,挺好用的
1810,_,挺好
1810,_,正品
1811,_,一日既往的好
1813,_,很好用
1813,_,滋润
1813,_,不油腻
1813,_,不紧绷
1813,_,喜欢
1814,_,挺好用的
1814,_,喜欢
1814,_,很自然
1815,_,不错
1816,_,很好用
1817,_,很喜欢
1818,_,非常不错
1818,_,淡淡的
1818,香味,很自然
1819,_,特别实惠
1820,_,挺好用的
1820,隔离效果,超级棒
1820,赠品,比较完美
1821,_,不错
1821,颜色,很正
1822,_,不错
1822,发货,_
1823,_,好用
1823,_,划算
1824,_,不错的
1824,客服态度,很好
1824,_,很好
1824,_,满意
1825,_,没有
1826,_,太少
1826,_,还可以
1827,_,太简陋
1828,_,一般
1828,_,太差了
1829,_,特别好用
1829,发货,特别快
1830,_,不怎么好用
1831,_,特别好用
1831,发货,特别快
1832,_,挺干净的
1833,_,还不错
1834,_,非常好用
1835,_,不错
1835,_,不错
1836,活动,_
1837,_,还不错
1838,_,挺好用
1838,_,很柔和
1838,_,不紧绷
1839,补水效果,不错
1840,_,不错
1840,_,物美价廉
1842,_,很贴心
1842,_,真的不错
1843,_,挺好的
1843,保湿,很好
1843,_,不干
1843,_,很润
1844,_,很好
1844,_,很保湿
1845,_,还不错
1846,_,很合适
1847,_,很快
1847,速度,蛮好的
1848,精华,挺多的
1848,_,还不错
1849,_,不错
1850,_,挺好用的
1851,卸妆效果,_
1852,_,不好
1853,_,不错
1854,_,挺好用的
1855,物流速度,很快
1856,_,不错
1857,_,不是粉
1857,_,很重
1858,_,挺清爽的
1858,_,不油腻
1859,活动,好划算
1860,美白效果,还是有
1861,_,不够好
1862,_,不错
1862,_,好评
1863,_,是正品
1863,_,很好用
1864,_,不错
1864,_,很好用
1864,快递小哥,这么给力
1865,卸妆,很干净
1865,_,温和不刺激
1865,_,滑滑的
1866,物流,很快
1867,物流,超快
1867,_,很好
1868,_,还不错
1870,赠品,挺好的
1871,_,很不错
1871,增白效果,_
1872,_,不错
1872,_,挺好用的
1872,_,干净
1872,_,不紧绷
1873,_,很好
1873,送货,快炒鸡
1873,_,很满意
1874,_,很适合
1876,_,自然
1876,遮瑕,不是很好
1878,_,非常满意
1879,活动,很划算
1880,_,太严重
1881,_,很好用
1881,_,嫩嫩的
1882,粉质,服帖
1883,_,水水的
1883,_,滑滑的
1883,补水效果,可以
1884,_,挺好用的
1885,_,很高
1885,_,很实惠
1885,_,很满意
1885,速度,超快
1886,_,不错
1887,_,很喜欢
1888,_,很自然
1888,_,很细腻
1888,_,不干
1888,_,不过敏
1888,_,真的不错
1889,隔离,_
1890,大盒,_
1891,_,还不错
1892,活动价格,还不错
1893,_,还不错
1894,_,好用
1895,_,清爽
1895,_,不油腻
1895,吸收,很快
1895,_,方便取
1896,_,非常好
1897,_,很好
1899,服务态度,一点也不好
1899,_,还过敏
1900,物流,好给力
1900,_,喜欢
1901,_,不错
1902,_,还可以
1902,_,实惠
1903,_,挺不错的
1904,速度,太快
1904,_,不错
1904,味道,挺好闻的
1905,_,还可以
1905,_,间用
1906,_,细腻柔软
1906,_,用着舒服～
1906,包装,很好
1907,_,喜欢
1907,垫妆,非常好
1908,_,好用
1908,_,不紧绷
1909,活动,更划算
1910,_,比较滋润
1911,_,不错
1911,颜色,比较自然
1912,补水效果,还不油腻
1912,_,好评
1913,_,挺好的
1914,包装,没有损
1914,_,没有少
1916,效果,不错
1916,味道,淡淡的
1916,_,挺好闻
1917,_,不错
1917,_,很喜欢
1918,_,非常容易
1918,_,不错
1919,_,很快
1920,_,不好用
1920,_,没有
1921,_,很服帖
1921,_,清爽
1921,_,不粘
1921,_,喜欢
1922,_,不错
1922,_,很大的
1922,赠品,物美价廉
1923,_,不错
1924,_,很满意
1925,保装盒？,_
1926,_,挺水润的
1927,_,好用
1927,_,不过敏
1928,价格,非常实惠
1928,_,很舒服
1928,_,非常喜欢
1929,_,还可以
1930,_,很好
1930,价格,非常实惠
1930,服务,非常热情
1931,_,清爽
1931,_,不油腻
1931,_,很喜欢
1932,_,挺好的
1933,_,物美价廉
1933,_,货真价实
1933,_,五星好评
1934,_,还可以
1934,补水,_
1935,_,超级划算
1935,_,很舒服
1935,_,赞赞
1936,_,一般
1936,精华,太少
1937,_,还不错
1937,_,还行可以
1938,_,不不错
1939,_,很不错
1940,_,超棒的
1941,_,不错
1942,活动,非常合算
1942,_,剩余
1943,活动,_
1944,_,非常好
1945,包装,是正品
1946,_,非常好用
1947,_,红肿
1948,_,很划算
1948,_,很舒服
1949,_,一般般
1949,_,很干
1949,_,抹不开
1949,_,不服帖
1950,_,不错
1950,包装,精美
1950,日期,新鲜
1952,_,细腻
1952,_,丰富
1952,_,轻微紧绷感
1953,_,还不错
1953,价格,实惠
1954,赠品,_
1955,_,挺水润的
1955,_,很喜欢
1956,_,很好用
1957,_,是正品
1958,香味,淡淡的
1958,_,蛮好
1958,_,不油腻
1958,增白效果,_
1959,保湿效果,不错
1959,服务态度,很好
1959,发货速度,很满意
1960,_,非常好用
1960,_,滋润
1960,_,保湿
1960,_,不过敏
1961,物流,一般
1961,快递盒,_
1961,包装,_
1962,快递,挺快的
1962,包装,很好
1962,快递员服务,_
1962,遮瑕效果,不很好
1963,_,还没填
1964,_,不错
1964,赠品,好用
1964,_,很实惠
1965,_,还不错
1966,快递,真快
1966,包装,有点简陋
1966,盒子,有稍许破损
1967,_,非常满意
1968,_,比较方便
1969,_,不太好用
1969,_,太干
1970,_,挺好的
1970,_,自然
1970,_,不显假
1971,优惠力度,很好用
1972,物流,好快
1973,_,蛮清爽的
1974,_,眼周围
1974,_,很刺眼
1974,_,垃圾
1975,_,很明显
1975,_,很自然
1975,味道,很不错的
1975,_,很清新
1975,_,很不错
1977,_,不错
1978,_,挺大一罐
1978,味道,还行
1978,_,有点点白
1979,发货速度,很快
1980,活动,很实惠
1980,赠品,_
1981,_,很满意
1981,味道,不大喜欢
1981,_,很舒服的
1981,_,很不错
1982,_,挺好用的
1982,_,比较服帖
1982,_,自然
1982,送过速度,很快
1982,_,好评
1983,_,还可以
1983,价格,优惠
1983,_,好评
1984,_,应该是正品
1985,_,超划算
1985,_,挺补水的
1986,_,挺好的
1986,遮瑕效果,不错
1986,肤色,提亮
1986,_,好多
1986,赠品,_
1987,活动,挺好用的
1987,_,还不错
1987,_,很均匀
1987,_,小清香
1989,_,挺好的
1990,_,非常好用
1990,价格,不贵
1991,_,很好用
1991,_,很适合
1992,_,好用
1992,_,好用
1992,_,好用
1993,_,不脱妆
1993,性价比,_
1994,_,很适合
1995,_,没有那么好
1995,味道,淡淡的
1995,_,淡淡的还行
1996,_,很滋润
1996,_,不干
1996,_,还遮瑕
1997,_,特别喜欢
1997,_,特别舒服
1997,_,不刺激
1998,_,是正品
1998,味道,淡淡的
1998,香味,很棒
1998,_,很多小
1998,礼品,_
2000,_,天呐
2000,_,好多
2000,_,好实惠
2000,_,非常好用
2001,物流,还行
2001,_,不太好
2001,_,还是不合适
2002,_,挺不错的
2003,_,非常好看
2003,_,不墙白
2003,颜色,_
2003,颜色自然,_
2003,外壳,好看
2005,_,挺好的
2006,_,挺柔和的
2006,_,不刺激
2007,_,挺好用的
2007,保湿效果,很好
2007,_,最好用
2008,_,凉凉的
2009,_,一般般
2010,_,非常好用
2011,补水效果,不错
2012,_,很温和
2013,_,不错
2014,_,挺好的
2015,_,很锁水
2015,_,不会腻
2016,_,蛮干净的
2017,隔离效果,滋润
2017,_,美白
2018,_,补水
2018,_,保湿
2018,_,可以
2018,_,五星好评
2019,_,很差
2019,客服态度,不好
2019,_,没有
2020,_,不错
2021,_,不过敏
2021,味道,_
2021,泡沫,_
2022,_,特别好
2022,_,还不错
2022,_,没有搓泥什么的
2023,_,很好
2024,_,物美价廉
2024,发货,很快
2024,_,五星好评
2026,清洗后效果,很不错
2028,_,一般般
2029,_,好补水
2029,_,还可以
2029,_,比较轻薄
2031,_,特别补水
2032,_,细腻
2032,_,自然
2032,_,很多
2032,赠品,太好
2033,_,挺好用
2034,卸妆,很温和
2034,_,还不错
2034,_,挺舒服的
2034,_,很划算
2034,_,超级实惠
2034,_,很好用
2035,_,非常好用
2035,活动,超级划算
2036,_,垃圾
2036,_,差评
2037,送货,特别快
2037,_,非常感
2037,_,太划算
2038,_,很不错
2038,_,很不错呀实惠
2039,_,不错
2039,_,好用
2040,_,很不错
2040,味道,_
2041,_,很轻薄
2042,_,是正品
2043,物流,很快
2043,_,挺不错
2044,_,很给力
2045,价钱,挺好的
2046,_,一股臭
2047,_,还不错
2048,_,真的好用
2048,精华,特别多
2049,_,评价
2049,_,很喜欢
2049,_,淡淡的
2049,香味,不腻
2050,_,还行
2050,包装,还可以
2051,_,很自然
2051,_,白的好假
2051,_,自然的美
2051,_,不错
2052,_,好用
2052,_,很服帖
2053,_,否正品
2054,_,发干
2054,_,严重
2055,_,挺好的
2056,优惠力度,_
2057,_,便宜太多了
2058,价格,实惠
2058,送货,_
2059,_,不错
2059,_,爱妻
2059,_,非常喜欢
2059,快递小哥服务到位,_
2060,_,很清爽
2061,味道,淡淡的
2062,_,难闻
2062,_,不会起泡泡
2063,_,挺好的
2065,_,好用
2065,_,特别湿润
2065,_,还有弹力
2065,补水效果,没得
2065,_,细致
2065,_,补水
2065,_,神器
2066,_,很好
2067,_,很少
2067,_,不一样
2067,味道,还勉
2067,_,强可以
2067,_,不像是正品
2068,_,香中带着
2068,_,难闻的
2068,气味,不好用
2068,_,好用
2069,_,好用
2070,_,很严重
2071,物流,超快
2071,_,是正品
2072,_,正品
2072,补水效果,很好
2072,_,刺激
2073,_,特别薄
2073,_,很服帖
2073,_,容量多
2073,香味,有点重
2074,_,好不好用
2074,包装,太差
2075,_,很服帖
2075,_,挺遮毛孔的
2075,持妆效果,不错
2075,_,没问题
2076,_,不错
2076,_,很喜欢
2077,_,还可以
2077,价格,合理
2078,_,不错
2078,_,还可以
2078,_,不错
2079,_,很好
2079,遮暇效果,不错
2079,快递,很快
2079,_,满意
2080,_,很划算
2081,_,很服帖
2081,_,很好看
2081,味道,香香的
2081,_,很不错
2082,_,很水润
2082,_,很服帖
2082,_,很划算
2083,_,还可以
2083,_,很好吸收
2083,盖子,很蠢
2084,_,蛮好的
2085,_,好评
2086,_,不少
2086,客服小茜服务,很好
2087,_,蛮好的
2088,_,还不错
2089,_,很不错
2089,价格,适中
2091,_,好用
2092,_,是正品
2092,_,挺滋润
2092,_,特别方便
2092,快递,非常快
2093,_,很好用
2094,正品,很好用
2095,_,好用
2095,_,非常喜欢
2096,_,挺好的
2097,_,很补水
2098,_,一如既往的喜欢
2099,物流,很快
2099,_,很满意
2100,_,很不错
2100,_,容易抹开
2100,_,很喜欢
2101,_,很多次
2101,_,很划算
2102,_,刺鼻
2102,气味,不是正品
2103,包装,精美
2103,_,物美价廉
2103,_,非常值
2104,_,很喜欢
2104,上妆,特别服帖
2104,物流,很快
2104,价格,实惠
2105,_,很棒
2106,_,很好用
2106,快递,很快
2106,_,是正品
2107,_,还不错
2107,_,挺自然
2107,遮瑕,不太好
2108,活动价下,划算
2110,_,不错
2110,盖子,_
2110,盖子设计,太狗血
2110,_,好难盖
2111,_,非常好
2111,快递速度,很快
2112,_,比较便宜
2113,_,过敏
2113,_,太干
2114,性价比,很不错
2115,_,挺好的
2116,_,挺好的
2117,_,有点刺痛
2118,包装,不好
2119,_,很好用
2119,_,很划算
2119,_,太满意
2120,补水效果,很不错
2121,_,洗得干净
2121,泡沫,丰富
2121,_,不是特紧绷
2121,物流,好评
2122,_,超级好用
2122,_,非常保湿
2122,_,特别好
2123,_,还可以
2124,_,好用
2124,_,不紧绷
2124,_,很舒服
2125,_,不错用
2126,_,是正品
2126,补水效果,很好
2127,赠品,没有
2128,_,好用
2129,_,不错
2129,_,不会过敏
2129,_,比较适合
2129,价格,不贵
2130,清洁度,中等
2130,_,很柔和舒服
2130,_,很OK
2131,质量,非常好
2132,_,很好
2132,_,很补水
2134,服务态度,很好
2134,_,很好用
2135,包装,很好用
2136,活动,特别划算
2136,补水效果,不错
2137,物流,很快
2138,_,很喜欢
2138,_,提肤色
2138,_,很自然
2138,香味,优然
2138,物流,超快
2139,_,喜欢得不得了
2141,物流,很快
2141,_,不错
2142,_,还不错
2143,_,温和型
2143,_,很好用
2144,补水效果,非常好
2145,物流,很快
2145,_,还不错
2146,包装,不错
2147,_,非常好
2147,_,保湿
2147,_,贴皮肤
2148,_,超级贴心的
2148,服务,淡淡的
2148,香味,蛮保湿的
2148,赠品,很好
2149,活动,最合适
2150,包装,挺好的
2151,_,很好用
2152,_,很好用
2152,补水效果,超好的
2153,_,很好
2155,_,很好用
2155,保养,_
2156,包装,不太好
2156,快递服务态度,很好
2157,物流,给力
2158,补水效果,很好
2158,_,没有
2159,配送小哥,棒棒哒
2160,_,香香的
2160,_,很好
2161,_,太香了
2162,_,非常好
2162,价钱,给力
2162,_,还优惠
2162,_,心实惠
2163,_,很补水
2164,_,非常好用
2164,隔离,_
2165,味道,太刺鼻
2165,_,没有泡沫
2165,_,不好
2166,_,香香的
2166,_,很细腻
2166,_,滑滑的
2166,_,很舒服
2167,_,不错
2167,_,很实惠
2168,_,滑滑的
2168,_,干净
2169,_,还可以
2170,快递,真的好快
2171,_,是快
2172,价格,没差别
2173,_,奇怪的
2173,_,奇怪的味道
2173,_,还可以
2174,_,不错
2175,_,一般
2175,_,不干净
2176,味道,超级好用
2176,_,超级好用
2177,粉扑,不怎么好
2177,_,不方便
2177,颜色,不是很自然
2178,_,还行吧
2179,_,接受的油腻
2179,_,很好
2179,气味,不太好闻
2180,_,很好用
2181,_,很好用
2181,_,好评
2182,_,挺便宜
2183,物流,好快
2184,_,还可以
2184,送包装,_
2185,_,挺好的
2186,_,还可以吧
2187,物流,是正品
2188,包装盒,没有
2188,_,还行
2189,快递,_
2190,隔离,_
2190,香味,很喜欢
2190,_,很淡
2191,活动,挺划算
2192,发货,很快
2192,_,省心
2192,_,省时
2192,_,省力
2193,_,很好用
2194,包装,_
2194,物流,不卡粉
2194,_,很润
2194,_,很满意
2195,_,适合
2196,味道,好闻
2197,_,不是太好用
2198,发货,_
2198,包装,好看
2198,_,满意
2199,_,很划算
2200,_,还可以
2201,_,很好
2202,包装,一般
2202,_,很精致
2202,量问,不是很好
2204,_,有泡沫
2204,_,不细腻
2204,味道,还行
2205,_,没过敏
2205,补水,还可以
2205,_,不错
2206,_,不错
2206,_,挺好
2206,_,温和
2206,_,不刺激
2206,_,不错
2208,活动,很便宜
2208,性价比,挺高的
2208,_,不心疼
2209,_,还行
2209,价格,不贵
2209,_,经济
2209,_,实惠
2210,_,不错
2210,_,很自然
2211,_,喜欢
2211,_,超级喜欢
2212,_,便宜点
2212,_,更贵
2213,_,超级棒
2213,补水效果,挺不错
2214,物流,挺快的
2214,_,还不错
2214,_,挺舒服的
2215,包装,不好
2216,_,挺好的
2216,_,细腻
2216,_,有光泽
2216,赠品,不错
2217,_,超划算
2217,_,很好
2218,_,不错
2219,_,特别开心
2219,_,特别好用
2220,客服,耐心
2221,补水效果,很好
2222,_,有点偏干
2222,_,不润
2223,_,挺好
2223,_,挺适合
2224,清洁效果,还可以
2224,_,比较优惠些
2225,_,一般
2225,_,一般
2225,价格,_
2227,_,不错
2227,_,好评
2228,_,挺好的
2229,包装,很好
2229,_,棒棒哒
2229,_,是正品
2230,_,不错
2230,_,划算
2231,_,很细腻
2231,_,有点少
2232,物流,超快
2232,_,很好用
2233,_,挺显白的
2234,_,很不错
2234,_,容易推开
